N,P,K,temperature,humidity,ph,rainfall,label,previous_week_avg,previous_month_avg,daily_price,price_change_percentage
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,cotton,2438.78,3465.97,2370.57,-2.8
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,2420.94,3178.01,2064.06,-14.74
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,2272.46,3355.1,2242.05,-1.34
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,2372.07,3123.44,2317.05,-2.32
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,2412.08,3297.53,2580.12,6.97
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,2315.07,3445.71,2376.49,2.65
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,2310.62,3215.15,2399.37,3.84
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,2434.45,3286.71,2257.93,-7.25
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,2441.87,3388.16,2403.84,-1.56
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,2366.05,3202.16,2456.06,3.8
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,2340.21,3518.72,2326.3,-0.59
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,2365.64,3346.8,2661.41,12.5
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,2428.63,3300.91,2587.97,6.56
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,2385.71,3317.4,2165.5,-9.23
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,2361.25,3218.78,2655.11,12.45
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,2335.55,3501.36,2358.71,0.99
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,2394.77,3337.63,2128.51,-11.12
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,2343.63,3160.12,2430.08,3.69
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,2357.84,3431.65,2160.11,-8.39
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,2301.38,3282.99,2595.9,12.8
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,2410.55,3288.03,2423.04,0.52
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,2285.31,3514.29,2399.4,4.99
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,2325.55,3354.78,2053.1,-11.72
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,2461.63,3190.37,2570.95,4.44
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,2317.56,3407.48,2510.03,8.3
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,2403.15,3366.26,2686.1,11.77
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,2284.19,3252.82,2111.7,-7.55
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,2466.07,3276.21,2638.16,6.98
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,2405.41,3205.29,2217.06,-7.83
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,2324.72,3284.91,2139.43,-7.97
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton,2272.4,3472.21,2589.82,13.97
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,2336.78,3255.86,1991.23,-14.79
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,2404.52,3450.63,2149.6,-10.6
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,2300.4,3436.49,2380.65,3.49
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,2277.44,3369.48,2146.89,-5.73
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,2342.21,3428.35,2560.69,9.33
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,2348.54,3499.32,2282.64,-2.81
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,2422.83,3314.01,2711.78,11.93
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,2450.02,3155.42,2770.85,13.09
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,2433.57,3436.98,2215.21,-8.97
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,2429.49,3460.51,2275.81,-6.33
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,cotton,2458.92,3140.4,2200.67,-10.5
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,2375.98,3350.77,2479.44,4.35
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,2271.86,3504.6,1961.47,-13.66
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,cotton,2297.08,3126.06,2343.15,2.01
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,2454.92,3386.84,2692.55,9.68
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,2271.12,3337.26,2243.57,-1.21
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,2368.26,3149.34,2499.3,5.53
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,2369.11,3426.52,2358.66,-0.44
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,2298.34,3379.76,2072.45,-9.83
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,2442.94,3365.7,2191.71,-10.28
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,2460.93,3327.8,2145.61,-12.81
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,2393.83,3221.74,2611.93,9.11
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,2432.03,3512.04,2433.39,0.06
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,2359.46,3421.85,2099.31,-11.03
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,2377.85,3338.96,2085,-12.32
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,2352.06,3461.77,2603.37,10.68
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,2288.31,3156.75,2125.4,-7.12
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,2443.42,3172.02,2604.68,6.6
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,2288.7,3369.71,2189.87,-4.32
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,2426.25,3213.93,2527.57,4.18
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,2315.6,3405.92,2575.19,11.21
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,2293.83,3467.1,2358.22,2.81
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,2293.89,3291.47,2060.51,-10.17
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,1284.15,3589.08,1132.29,-11.83
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute,1245.3,3611.38,1408.25,13.09
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute,1246.78,3665.64,1260.13,1.07
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,jute,1222.91,3624.81,1220.34,-0.21
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,1238.46,3481.66,1367.3,10.4
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,1310.46,3446.94,1244.92,-5
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,jute,1242.46,3514.64,1144.93,-7.85
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute,1302.87,3480.12,1238,-4.98
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,1165.44,3381.07,1322.52,13.48
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute,1205.1,3353.07,1190.88,-1.18
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,1205.49,3299.59,1141.53,-5.31
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,jute,1252.9,3506.22,1198.98,-4.3
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,jute,1233.54,3671.74,1188.15,-3.68
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,1195.72,3382.92,1180.57,-1.27
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,1295.98,3367.93,1377.35,6.28
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,1148.31,3453.1,1243.34,8.28
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute,1211.82,3511.03,1104.57,-8.85
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,1292.48,3306.44,1429.18,10.58
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,1183.72,3635.29,1131.35,-4.42
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,1288.61,3413.22,1445.53,12.18
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,1169.4,3356.94,1166.95,-0.21
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,jute,1160.46,3363.92,1314.95,13.31
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,jute,1339.37,3436.03,1509.45,12.7
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,1253.04,3393.43,1329.12,6.07
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,1275.86,3681.18,1185.93,-7.05
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,1278.49,3306.34,1130.31,-11.59
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,1144.86,3685.32,1248.68,9.07
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,1301.42,3489.42,1223.36,-6
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,1174.33,3399.4,1130.63,-3.72
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,1295.34,3501.4,1131.15,-12.68
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,jute,1147.68,3326.46,1116.86,-2.69
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute,1330.72,3540.49,1451.21,9.05
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,1237.35,3430.2,1091.99,-11.75
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,1319.26,3598.79,1187.91,-9.96
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,1246.53,3480.48,1293.31,3.75
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,1333.31,3517.44,1349.4,1.21
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,jute,1154.14,3310.69,1045.89,-9.38
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,1150.57,3582.87,1227.66,6.7
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,jute,1171.29,3619.96,1049.99,-10.36
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,jute,1204.31,3385.12,1158.18,-3.83
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,jute,1195.01,3481.11,1161.82,-2.78
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute,1341.39,3307.9,1197.4,-10.73
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,jute,1154.64,3535.87,1000.33,-13.36
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,jute,1311.36,3490.31,1321.99,0.81
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,jute,1256.4,3353.86,1142.45,-9.07
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute,1207.84,3522.93,1102.8,-8.7
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,jute,1167.34,3673.58,999.94,-14.34
62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,jute,1304.62,3600.74,1225.25,-6.08
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute,1171.2,3343.78,1240.57,5.92
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute,1272.64,3598.63,1439.67,13.12
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute,1282.46,3347.87,1183.75,-7.7
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute,1312.52,3369.25,1144.2,-12.82
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,jute,1284.73,3446.54,1446.62,12.6
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,jute,1274.13,3321.7,1445.32,13.44
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,jute,1195.79,3420.42,1160.73,-2.93
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,jute,1154.32,3484.14,1023.88,-11.3
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute,1224.27,3425.81,1324.48,8.19
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute,1304.71,3346.9,1252.48,-4
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,jute,1218.75,3346.09,1327.87,8.95
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,jute,1285.52,3361.68,1234.12,-4
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute,1165.24,3536.81,1032.88,-11.36
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,jute,1341.26,3597.8,1297.09,-3.29
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute,1259.79,3650.07,1280.24,1.62
75,36,44,23.28081,74.27607475,6.613341343,153.7447398,jute,1178.98,3437.01,1300.35,10.29
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute,1272.92,3545.82,1413,11
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,jute,1322.87,3653.45,1162.08,-12.15
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,jute,1252.9,3581.73,1349.47,7.71
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute,1265.42,3352.25,1378.33,8.92
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,jute,1288.1,3319.99,1274.12,-1.09
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute,1178.87,3420.52,1008.43,-14.46
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,jute,1224.14,3505.48,1268.06,3.59
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,jute,1276.77,3620.05,1167.78,-8.54
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute,1168.17,3626.15,1047.83,-10.3
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute,1339.03,3622.55,1339.38,0.03
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute,1340.36,3324.48,1261.17,-5.91
67,46,44,26.82489244,78.20392774,7.093328631,153.9199807,jute,1271.72,3425.53,1435.15,12.85
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,jute,1157.2,3505.3,1188.75,2.73
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute,1274.62,3387.8,1222.83,-4.06
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute,1312.81,3363.51,1441.54,9.81
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,jute,1256.61,3590.41,1337.14,6.41
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,jute,1185.58,3513.06,1316.37,11.03
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,jute,1230.5,3672.17,1212.86,-1.43
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute,1172.63,3441.3,1331.53,13.55
90,50,44,26.91643698,73.48655995,6.253408852,171.4716375,jute,1208.02,3632.77,1346.19,11.44
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,jute,1214.11,3318.83,1295.9,6.74
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,jute,1206.38,3598.7,1185.63,-1.72
72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,jute,1241.13,3596.69,1197.33,-3.53
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute,1232.7,3436.01,1183.64,-3.98
82,46,41,23.3250131,79.79609448,6.581693772,187.3096148,jute,1249.27,3609.05,1197.46,-4.15
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute,1248.93,3553.82,1162.54,-6.92
80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,jute,1199.58,3658.9,1280.02,6.71
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,jute,1259.51,3544.62,1081.65,-14.12
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute,1267.7,3489.33,1285.1,1.37
63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,jute,1215.96,3318.12,1104.09,-9.2
93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,jute,1334.23,3449.01,1320.89,-1
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute,1154.62,3300.56,1229.85,6.52
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,jute,1251.7,3489.01,1155.24,-7.71
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,jute,1293.03,3352.83,1172.75,-9.3
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute,1236.22,3400.04,1142.56,-7.58
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute,1273.12,3545.92,1397.06,9.74
91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,coffee,1052.32,4557.2,980.87,-6.79
107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,coffee,1164.78,4766.46,1238.07,6.29
83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,coffee,970.25,4735.24,835.64,-13.87
108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,coffee,1082.62,4896.27,1234.76,14.05
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee,1076.89,4711.24,1220.66,13.35
116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,coffee,1103.5,4553.92,1092.15,-1.03
109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,coffee,1016.83,4715.88,1003.24,-1.34
89,25,34,23.07895447,63.65861483,7.184801627,129.8765443,coffee,1085.21,4670.67,975.91,-10.07
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee,1069.52,4860.04,1122.14,4.92
111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,coffee,1036.45,4902.17,1164.62,12.37
84,36,28,26.7350622,55.55164819,6.119892347,140.6305213,coffee,1010.65,4543.73,1083.81,7.24
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,coffee,1134.3,4915.11,1266.96,11.7
99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,coffee,1088.88,4739.98,934.64,-14.17
81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,coffee,1018.11,4711.81,1057.36,3.86
95,39,29,27.35152643,55.99375012,7.13411409,148.9812525,coffee,1080.23,4825.02,1008.86,-6.61
81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,coffee,1081.77,4563.22,1053.75,-2.59
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,coffee,1118.81,4805.32,1283.49,14.72
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,coffee,1024.36,4727.24,971.97,-5.11
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,coffee,1056.9,4870.74,1115.31,5.53
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee,1145.27,4609.37,1273.55,11.2
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee,980.73,4883.4,930.44,-5.13
83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,coffee,1031.69,4732.8,1168.09,13.22
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee,978.33,4668.85,1082.98,10.7
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee,1047.99,4607.62,1024.35,-2.26
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee,1045.89,4894.13,1128.08,7.86
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,coffee,1069.8,4923.31,1058.66,-1.04
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,coffee,980.42,4632.87,961.62,-1.92
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,coffee,1000.16,4906.99,1080.23,8.01
111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,coffee,1022.43,4764.28,1090.35,6.64
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,coffee,1157.03,4880.62,1162.3,0.46
98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,coffee,1123.71,4752.82,1141.48,1.58
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee,991.73,4578.42,1000.52,0.89
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee,1022.55,4536.38,1090.91,6.69
82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,coffee,975.27,4766.07,986.74,1.18
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee,1162.54,4721.65,1010.34,-13.09
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee,1079.11,4864.4,1239.96,14.91
84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,coffee,1054.85,4656.08,1183.54,12.2
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee,1007.03,4774.13,978.55,-2.83
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee,976.99,4666.88,908.18,-7.04
113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,coffee,1106,4907.48,1029.04,-6.96
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,coffee,1131.07,4550.11,1144.01,1.14
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,coffee,982.89,4901.57,1061.43,7.99
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee,1100.37,4857.52,1149.07,4.43
113,33,34,26.00373964,62.1445102,6.559817161,153.477776,coffee,1162.57,4813.54,1310.68,12.74
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,coffee,1072.2,4574.79,1081.26,0.84
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee,994.15,4764.96,988.93,-0.53
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee,1093.29,4531.98,993.2,-9.15
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,coffee,1067.04,4908.16,1029.78,-3.49
85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,coffee,1053.65,4813.84,1086.46,3.11
82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,coffee,1028.56,4692.29,941.45,-8.47
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,coffee,1161.98,4580.21,1117.3,-3.85
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,coffee,973.94,4616.67,1055.89,8.41
99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,coffee,1009.01,4559.99,1001.28,-0.77
120,20,34,23.56960509,50.56339727,6.906124587,130.3797119,coffee,970.77,4561.87,1060.36,9.23
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee,1123.07,4894.02,1242.51,10.64
